game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_total
22500491,2026-01-03 00:00:00+00:00,1610612742,Dallas Mavericks,1610612745,Houston Rockets,H,6,Dallas,Dallas,3,7,52.2,2,0.0,1,50.6,High,-7.62,13.62,-9.4,-1.2,4.5,-1.52,-7.62
22500491,2026-01-03 00:00:00+00:00,1610612745,Houston Rockets,1610612742,Dallas Mavericks,A,-6,Dallas,Brooklyn,3,7,52.2,2,1371.7,3,57.8,High,4.37,-10.37,9.4,1.2,-4.5,-1.73,4.37
22500492,2026-01-03 00:00:00+00:00,1610612744,Golden State Warriors,1610612762,Utah Jazz,H,9,San Francisco,San Francisco,4,7,75.0,1,0.0,1,87.0,Critical,11.39,-2.39,8.5,1.0,4.5,-2.61,11.39
22500492,2026-01-03 00:00:00+00:00,1610612762,Utah Jazz,1610612744,Golden State Warriors,A,-9,San Francisco,Los Angeles,3,7,52.2,2,345.5,2,54.2,High,-15.63,1.5,-8.5,-1.0,-4.5,-1.63,-15.63
22500493,2026-01-03 00:00:00+00:00,1610612738,Boston Celtics,1610612746,LA Clippers,A,31,Los Angeles,Sacramento,3,6,45.2,2,361.4,2,47.9,Elevated,-3.07,34.07,1.87,1.0,-4.5,-1.44,-3.07
22500493,2026-01-03 00:00:00+00:00,1610612746,LA Clippers,1610612738,Boston Celtics,H,-31,Los Angeles,Los Angeles,3,6,45.2,2,0.0,1,44.3,Elevated,0.3,-2.35,-1.87,-1.0,4.5,-1.33,0.3
22500494,2026-01-04 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612765,Detroit Pistons,H,-4,Cleveland,Cleveland,3,7,52.2,2,0.0,1,50.6,High,-6.02,2.02,-7.4,-1.6,4.5,-1.52,-6.02
22500494,2026-01-04 00:00:00+00:00,1610612765,Detroit Pistons,1610612739,Cleveland Cavaliers,A,4,Cleveland,Detroit,3,6,45.2,3,91.4,1,38.4,Elevated,3.35,0.65,7.4,1.6,-4.5,-1.15,3.35
22500495,2026-01-04 00:00:00+00:00,1610612753,Orlando Magic,1610612754,Indiana Pacers,H,8,Orlando,Chicago,3,7,52.2,2,987.1,3,57.8,High,13.3,-5.3,8.73,1.8,4.5,-1.73,13.3
22500495,2026-01-04 00:00:00+00:00,1610612754,Indiana Pacers,1610612753,Orlando Magic,A,-8,Orlando,Indianapolis,3,7,52.2,2,821.8,3,57.8,High,-16.77,1.5,-8.73,-1.8,-4.5,-1.73,-16.77
22500496,2026-01-04 00:00:00+00:00,1610612743,Denver Nuggets,1610612751,Brooklyn Nets,A,-12,Brooklyn,Cleveland,3,7,52.2,2,405.4,2,54.2,High,-0.29,-11.71,4.83,1.0,-4.5,-1.63,-0.29
22500496,2026-01-04 00:00:00+00:00,1610612751,Brooklyn Nets,1610612743,Denver Nuggets,H,12,Brooklyn,Washington,3,6,45.2,2,203.3,1,44.3,Elevated,-2.66,14.66,-4.83,-1.0,4.5,-1.33,-2.66
22500497,2026-01-04 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612748,Miami Heat,A,-19,Miami,New Orleans,3,7,52.2,2,669.1,2,54.2,High,-8.06,-0.82,-1.73,-0.2,-4.5,-1.63,-8.06
22500497,2026-01-04 00:00:00+00:00,1610612748,Miami Heat,1610612740,New Orleans Pelicans,H,19,Miami,Miami,3,7,52.2,1,0.0,1,64.2,High,4.51,14.49,1.73,0.2,4.5,-1.93,4.51
22500498,2026-01-04 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612764,Washington Wizards,A,26,Washington,Miami,3,7,52.2,1,924.8,3,78.2,Critical,5.19,20.81,10.63,1.4,-4.5,-2.35,5.19
22500498,2026-01-04 00:00:00+00:00,1610612764,Washington Wizards,1610612750,Minnesota Timberwolves,H,-26,Washington,Washington,4,7,75.0,2,0.0,1,71.1,Critical,-9.67,-1.22,-10.63,-1.4,4.5,-2.13,-9.67
22500499,2026-01-04 00:00:00+00:00,1610612756,Phoenix Suns,1610612760,Oklahoma City Thunder,H,3,Phoenix,Phoenix,3,6,45.2,2,0.0,1,44.3,Elevated,-15.4,18.4,-16.57,-2.0,4.5,-1.33,-15.4
22500499,2026-01-04 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,A,-3,Phoenix,San Francisco,4,7,75.0,2,651.4,2,74.7,Critical,11.83,-14.83,16.57,2.0,-4.5,-2.24,11.83
22500500,2026-01-04 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612758,Sacramento Kings,A,17,Sacramento,Milwaukee,3,7,52.2,2,1770.9,3,57.8,High,8.2,8.8,12.83,1.6,-4.5,-1.73,8.2
22500500,2026-01-04 00:00:00+00:00,1610612758,Sacramento Kings,1610612749,Milwaukee Bucks,H,-17,Sacramento,Phoenix,4,7,75.0,2,634.7,2,74.7,Critical,-12.17,-0.36,-12.83,-1.6,4.5,-2.24,-12.17
22500501,2026-01-04 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612763,Memphis Grizzlies,H,6,Los Angeles,Los Angeles,3,5,38.2,2,0.0,1,38.0,Elevated,4.26,1.74,0.5,0.4,4.5,-1.14,4.26
22500501,2026-01-04 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612747,Los Angeles Lakers,A,-6,Los Angeles,Los Angeles,3,6,45.2,2,0.0,1,44.3,Elevated,-6.73,0.73,-0.5,-0.4,-4.5,-1.33,-6.73
22500502,2026-01-05 00:00:00+00:00,1610612752,New York Knicks,1610612765,Detroit Pistons,A,-31,Detroit,New York,4,7,75.0,2,481.1,2,74.7,Critical,-15.24,-3.94,-6.9,-1.6,-4.5,-2.24,-15.24
22500502,2026-01-05 00:00:00+00:00,1610612765,Detroit Pistons,1610612752,New York Knicks,H,31,Detroit,Cleveland,3,7,52.2,1,91.4,1,64.2,High,11.07,19.93,6.9,1.6,4.5,-1.93,11.07
22500503,2026-01-05 00:00:00+00:00,1610612738,Boston Celtics,1610612741,Chicago Bulls,H,14,Boston,Los Angeles,3,6,45.2,2,2592.2,3,51.5,High,9.12,4.88,5.57,0.6,4.5,-1.54,9.12
22500503,2026-01-05 00:00:00+00:00,1610612741,Chicago Bulls,1610612738,Boston Celtics,A,-14,Boston,Chicago,4,7,75.0,2,850.6,3,78.3,Critical,-13.02,-0.98,-5.57,-0.6,-4.5,-2.35,-13.02
22500504,2026-01-05 00:00:00+00:00,1610612737,Atlanta Hawks,1610612761,Toronto Raptors,A,-18,Toronto,Toronto,4,7,75.0,2,0.0,1,71.1,Critical,-10.23,-1.94,-2.8,-0.8,-4.5,-2.13,-10.23
22500504,2026-01-05 00:00:00+00:00,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,H,18,Toronto,Toronto,3,6,45.2,2,0.0,1,44.3,Elevated,6.77,11.23,2.8,0.8,4.5,-1.33,6.77
22500505,2026-01-05 00:00:00+00:00,1610612745,Houston Rockets,1610612756,Phoenix Suns,H,3,Houston,Dallas,3,6,45.2,2,226.8,1,44.3,Elevated,-1.93,4.93,-4.1,-1.0,4.5,-1.33,-1.93
22500505,2026-01-05 00:00:00+00:00,1610612756,Phoenix Suns,1610612745,Houston Rockets,A,-3,Houston,Phoenix,4,7,75.0,1,1014.7,3,101.0,Critical,-2.4,-0.6,4.1,1.0,-4.5,-3.0,-2.4
22500506,2026-01-05 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612766,Charlotte Hornets,H,-27,Oklahoma City,Phoenix,4,8,82.0,1,840.1,3,108.0,Critical,5.5,-8.12,3.0,1.0,4.5,-3.0,5.5
22500506,2026-01-05 00:00:00+00:00,1610612766,Charlotte Hornets,1610612760,Oklahoma City Thunder,A,27,Oklahoma City,Chicago,4,7,75.0,2,690.9,2,74.7,Critical,-10.74,37.74,-3.0,-1.0,-4.5,-2.24,-10.74
22500507,2026-01-05 00:00:00+00:00,1610612743,Denver Nuggets,1610612755,Philadelphia 76ers,A,1,Philadelphia,Brooklyn,4,8,82.0,1,83.0,1,94.0,Critical,-7.95,8.95,-0.43,-0.2,-4.5,-2.82,-7.95
22500507,2026-01-05 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612743,Denver Nuggets,H,-1,Philadelphia,New York,3,6,45.2,2,85.4,1,44.3,Elevated,3.8,-4.8,0.43,0.2,4.5,-1.33,3.8
22500508,2026-01-05 00:00:00+00:00,1610612744,Golden State Warriors,1610612746,LA Clippers,A,-1,Los Angeles,San Francisco,4,7,75.0,2,345.5,2,74.7,Critical,-3.47,2.47,2.27,1.0,-4.5,-2.24,-3.47
22500508,2026-01-05 00:00:00+00:00,1610612746,LA Clippers,1610612744,Golden State Warriors,H,1,Los Angeles,Los Angeles,3,6,45.2,2,0.0,1,44.3,Elevated,-0.1,1.1,-2.27,-1.0,4.5,-1.33,-0.1
22500509,2026-01-05 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612762,Utah Jazz,H,20,Portland,San Antonio,4,8,82.0,2,1720.8,3,84.6,Critical,11.7,8.3,8.73,1.0,4.5,-2.54,11.7
22500509,2026-01-05 00:00:00+00:00,1610612762,Utah Jazz,1610612757,Portland Trail Blazers,A,-20,Portland,San Francisco,3,7,52.2,2,536.6,2,54.2,High,-15.86,-0.31,-8.73,-1.0,-4.5,-1.63,-15.86
22500510,2026-01-06 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,A,4,Indianapolis,Cleveland,3,7,52.2,2,263.0,1,50.6,High,5.15,-1.15,9.17,2.0,-4.5,-1.52,5.15
22500510,2026-01-06 00:00:00+00:00,1610612754,Indiana Pacers,1610612739,Cleveland Cavaliers,H,-4,Indianapolis,Orlando,3,7,52.2,2,821.8,3,57.8,High,-8.4,1.32,-9.17,-2.0,4.5,-1.73,-8.4
22500511,2026-01-06 00:00:00+00:00,1610612753,Orlando Magic,1610612764,Washington Wizards,A,-8,Washington,Orlando,3,7,52.2,2,758.1,2,54.2,High,6.61,-14.61,11.33,1.4,-4.5,-1.63,6.61
22500511,2026-01-06 00:00:00+00:00,1610612764,Washington Wizards,1610612753,Orlando Magic,H,8,Washington,Washington,3,7,52.2,2,0.0,1,50.6,High,-9.75,17.75,-11.33,-1.4,4.5,-1.52,-9.75
22500512,2026-01-06 00:00:00+00:00,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,A,-1,Memphis,San Antonio,3,7,52.2,3,628.6,2,47.0,Elevated,-4.58,3.58,0.73,0.6,-4.5,-1.41,-4.58
22500512,2026-01-06 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612759,San Antonio Spurs,H,1,Memphis,Los Angeles,3,6,45.2,2,1601.4,3,51.5,High,1.62,-0.62,-0.73,-0.6,4.5,-1.54,1.62
22500513,2026-01-06 00:00:00+00:00,1610612748,Miami Heat,1610612750,Minnesota Timberwolves,A,-28,Minneapolis,Miami,3,7,52.2,2,1513.1,3,57.8,High,-13.4,-3.65,-6.17,-1.0,-4.5,-1.73,-13.4
22500513,2026-01-06 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612748,Miami Heat,H,28,Minneapolis,Washington,3,7,52.2,2,932.8,3,57.8,High,9.93,18.07,6.17,1.0,4.5,-1.73,9.93
22500514,2026-01-06 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612747,Los Angeles Lakers,H,-8,New Orleans,Miami,3,7,52.2,2,669.1,2,54.2,High,2.37,-3.11,0.5,-1.0,4.5,-1.63,2.37
22500514,2026-01-06 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612740,New Orleans Pelicans,A,8,New Orleans,Los Angeles,3,6,45.2,2,1670.2,3,51.5,High,-5.54,13.54,-0.5,1.0,-4.5,-1.54,-5.54
22500515,2026-01-06 00:00:00+00:00,1610612742,Dallas Mavericks,1610612758,Sacramento Kings,A,2,Sacramento,Dallas,2,6,25.8,3,1437.2,3,29.5,Low,9.88,-7.88,13.47,1.8,-4.5,-0.89,9.88
22500515,2026-01-06 00:00:00+00:00,1610612758,Sacramento Kings,1610612742,Dallas Mavericks,H,-2,Sacramento,Sacramento,4,7,75.0,2,0.0,1,71.1,Critical,-12.9,1.5,-13.47,-1.8,4.5,-2.13,-12.9
22500516,2026-01-07 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,A,1,Charlotte,Toronto,3,6,45.2,2,586.8,2,47.9,Elevated,-3.6,4.6,1.53,0.8,-4.5,-1.44,-3.6
22500516,2026-01-07 00:00:00+00:00,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,H,-1,Charlotte,Oklahoma City,4,6,68.0,2,938.9,3,72.0,Critical,0.01,-0.3,-1.53,-0.8,4.5,-2.16,0.01
22500517,2026-01-07 00:00:00+00:00,1610612741,Chicago Bulls,1610612765,Detroit Pistons,A,-15,Detroit,Boston,4,7,75.0,2,611.9,2,74.7,Critical,-15.87,0.22,-7.53,-1.6,-4.5,-2.24,-15.87
22500517,2026-01-07 00:00:00+00:00,1610612765,Detroit Pistons,1610612741,Chicago Bulls,H,15,Detroit,Detroit,3,6,45.2,2,0.0,1,44.3,Elevated,12.3,2.7,7.53,1.6,4.5,-1.33,12.3
22500518,2026-01-07 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612764,Washington Wizards,H,21,Philadelphia,Philadelphia,3,6,45.2,2,0.0,1,44.3,Elevated,14.8,6.2,10.43,1.2,4.5,-1.33,14.8
22500518,2026-01-07 00:00:00+00:00,1610612764,Washington Wizards,1610612755,Philadelphia 76ers,A,-21,Philadelphia,Washington,4,7,75.0,1,120.6,1,87.0,Critical,-18.74,-0.17,-10.43,-1.2,-4.5,-2.61,-18.74
22500519,2026-01-07 00:00:00+00:00,1610612737,Atlanta Hawks,1610612740,New Orleans Pelicans,H,17,Atlanta,Toronto,4,7,75.0,2,734.3,2,74.7,Critical,10.73,6.27,6.67,1.8,4.5,-2.24,10.73
22500519,2026-01-07 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612737,Atlanta Hawks,A,-17,Atlanta,New Orleans,4,7,75.0,1,424.8,2,97.0,Critical,-15.88,-0.08,-6.67,-1.8,-4.5,-2.91,-15.88
22500520,2026-01-07 00:00:00+00:00,1610612738,Boston Celtics,1610612743,Denver Nuggets,H,-4,Boston,Boston,3,6,45.2,2,0.0,1,44.3,Elevated,-2.9,-1.1,-5.07,-1.0,4.5,-1.33,-2.9
22500520,2026-01-07 00:00:00+00:00,1610612743,Denver Nuggets,1610612738,Boston Celtics,A,4,Boston,Philadelphia,4,7,75.0,2,273.4,1,71.1,Critical,-0.57,4.57,5.07,1.0,-4.5,-2.13,-0.57
22500521,2026-01-07 00:00:00+00:00,1610612751,Brooklyn Nets,1610612753,Orlando Magic,H,-1,Brooklyn,Brooklyn,3,5,38.2,3,0.0,1,32.9,Elevated,1.58,-0.77,-1.53,-0.4,4.5,-0.99,1.58
22500521,2026-01-07 00:00:00+00:00,1610612753,Orlando Magic,1610612751,Brooklyn Nets,A,1,Brooklyn,Washington,4,7,75.0,1,203.3,1,87.0,Critical,-5.18,6.18,1.53,0.4,-4.5,-2.61,-5.18
22500522,2026-01-07 00:00:00+00:00,1610612746,LA Clippers,1610612752,New York Knicks,A,-12,New York,Los Angeles,3,6,45.2,2,2447.6,3,51.5,High,-12.14,0.04,-5.1,-1.0,-4.5,-1.54,-12.14
22500522,2026-01-07 00:00:00+00:00,1610612752,New York Knicks,1610612746,LA Clippers,H,12,New York,Detroit,4,7,75.0,2,481.1,2,74.7,Critical,8.36,3.64,5.1,1.0,4.5,-2.24,8.36
22500523,2026-01-07 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612759,San Antonio Spurs,A,-16,San Antonio,New Orleans,3,6,45.2,1,502.7,2,67.2,High,-11.68,-1.08,-4.17,-1.0,-4.5,-2.02,-11.68
22500523,2026-01-07 00:00:00+00:00,1610612759,San Antonio Spurs,1610612747,Los Angeles Lakers,H,16,San Antonio,Memphis,4,7,75.0,1,628.6,2,97.0,Critical,6.76,9.24,4.17,1.0,4.5,-2.91,6.76
22500524,2026-01-07 00:00:00+00:00,1610612756,Phoenix Suns,1610612763,Memphis Grizzlies,A,19,Memphis,Houston,4,7,75.0,2,484.1,2,74.7,Critical,-5.81,24.81,0.53,0.4,-4.5,-2.24,-5.81
22500524,2026-01-07 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612756,Phoenix Suns,H,-19,Memphis,Memphis,3,6,45.2,1,0.0,1,57.2,High,1.85,-5.21,-0.53,-0.4,4.5,-1.72,1.85
22500525,2026-01-07 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612762,Utah Jazz,H,4,Oklahoma City,Oklahoma City,4,7,75.0,2,0.0,1,71.1,Critical,12.03,-8.03,8.67,1.0,4.5,-2.13,12.03
22500525,2026-01-07 00:00:00+00:00,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,A,-4,Oklahoma City,Portland,3,6,45.2,2,1484.6,3,51.5,High,-15.71,1.5,-8.67,-1.0,-4.5,-1.54,-15.71
22500526,2026-01-07 00:00:00+00:00,1610612744,Golden State Warriors,1610612749,Milwaukee Bucks,H,7,San Francisco,Los Angeles,4,7,75.0,2,345.5,2,74.7,Critical,6.56,0.44,3.7,0.6,4.5,-2.24,6.56
22500526,2026-01-07 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612744,Golden State Warriors,A,-7,San Francisco,Sacramento,3,6,45.2,3,74.0,1,38.4,Elevated,-9.95,2.95,-3.7,-0.6,-4.5,-1.15,-9.95
22500527,2026-01-07 00:00:00+00:00,1610612745,Houston Rockets,1610612757,Portland Trail Blazers,A,-1,Portland,Houston,3,6,45.2,2,1834.4,3,51.5,High,-1.68,0.68,3.97,0.4,-4.5,-1.54,-1.68
22500527,2026-01-07 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612745,Houston Rockets,H,1,Portland,Portland,4,7,75.0,2,0.0,1,71.1,Critical,-2.0,3.0,-3.97,-0.4,4.5,-2.13,-2.0
22500528,2026-01-08 00:00:00+00:00,1610612754,Indiana Pacers,1610612766,Charlotte Hornets,A,2,Charlotte,Indianapolis,3,7,52.2,2,427.9,2,54.2,High,-2.79,4.79,2.33,1.0,-4.5,-1.63,-2.79
22500528,2026-01-08 00:00:00+00:00,1610612766,Charlotte Hornets,1610612754,Indiana Pacers,H,-2,Charlotte,Charlotte,4,7,75.0,1,0.0,1,87.0,Critical,-1.44,-0.17,-2.33,-1.0,4.5,-2.61,-1.44
22500530,2026-01-08 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612750,Minnesota Timberwolves,A,-9,Minneapolis,Indianapolis,3,7,52.2,2,511.4,2,54.2,High,-13.69,4.69,-6.57,-1.0,-4.5,-1.63,-13.69
22500530,2026-01-08 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612739,Cleveland Cavaliers,H,9,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High,10.55,-1.55,6.57,1.0,4.5,-1.52,10.55
22500531,2026-01-08 00:00:00+00:00,1610612742,Dallas Mavericks,1610612762,Utah Jazz,A,-2,Salt Lake City,Sacramento,3,6,45.2,2,532.1,2,47.9,Elevated,3.1,-5.1,8.03,1.0,-4.5,-1.44,3.1
22500531,2026-01-08 00:00:00+00:00,1610612762,Utah Jazz,1610612742,Dallas Mavericks,H,2,Salt Lake City,Oklahoma City,4,7,75.0,1,862.2,3,101.0,Critical,-7.53,9.53,-8.03,-1.0,4.5,-3.0,-7.53
22500532,2026-01-09 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,H,8,Boston,Boston,3,7,52.2,2,0.0,1,50.6,High,0.12,7.88,-2.07,-0.8,4.5,-1.52,0.12
22500532,2026-01-09 00:00:00+00:00,1610612761,Toronto Raptors,1610612738,Boston Celtics,A,-8,Boston,Charlotte,3,7,52.2,2,720.7,2,54.2,High,-3.26,-4.74,2.07,0.8,-4.5,-1.63,-3.26
22500533,2026-01-09 00:00:00+00:00,1610612753,Orlando Magic,1610612755,Philadelphia 76ers,H,-12,Orlando,Brooklyn,4,8,82.0,2,938.0,3,84.6,Critical,0.8,-12.8,-0.97,-0.2,4.5,-2.54,0.8
22500533,2026-01-09 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612753,Orlando Magic,A,12,Orlando,Philadelphia,3,7,52.2,2,860.9,3,57.8,High,-5.07,17.07,0.97,0.2,-4.5,-1.73,-5.07
22500534,2026-01-09 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612764,Washington Wizards,A,21,Washington,Atlanta,4,8,82.0,2,542.5,2,81.0,Critical,4.37,16.63,10.1,1.2,-4.5,-2.43,4.37
22500534,2026-01-09 00:00:00+00:00,1610612764,Washington Wizards,1610612740,New Orleans Pelicans,H,-21,Washington,Philadelphia,4,8,82.0,2,120.6,1,77.4,Critical,-9.12,-0.89,-10.1,-1.2,4.5,-2.32,-9.12
22500535,2026-01-09 00:00:00+00:00,1610612746,LA Clippers,1610612751,Brooklyn Nets,A,16,Brooklyn,New York,3,7,52.2,2,4.8,1,50.6,High,-2.05,18.05,3.17,0.8,-4.5,-1.52,-2.05
22500535,2026-01-09 00:00:00+00:00,1610612751,Brooklyn Nets,1610612746,LA Clippers,H,-16,Brooklyn,Brooklyn,3,6,45.2,2,0.0,1,44.3,Elevated,-0.8,-1.14,-3.17,-0.8,4.5,-1.33,-0.8
22500536,2026-01-09 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,A,1,Memphis,Oklahoma City,4,7,75.0,2,421.4,2,74.7,Critical,-5.61,6.61,0.73,0.4,-4.5,-2.24,-5.61
22500536,2026-01-09 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612760,Oklahoma City Thunder,H,-1,Memphis,Memphis,4,7,75.0,2,0.0,1,71.1,Critical,1.23,-2.23,-0.73,-0.4,4.5,-2.13,1.23
22500537,2026-01-09 00:00:00+00:00,1610612737,Atlanta Hawks,1610612743,Denver Nuggets,A,23,Denver,Atlanta,4,8,82.0,2,1210.4,3,84.6,Critical,-12.9,35.9,-4.87,-1.0,-4.5,-2.54,-12.9
22500537,2026-01-09 00:00:00+00:00,1610612743,Denver Nuggets,1610612737,Atlanta Hawks,H,-23,Denver,Boston,4,7,75.0,2,1766.0,3,78.3,Critical,8.02,-7.76,4.87,1.0,4.5,-2.35,8.02
22500538,2026-01-09 00:00:00+00:00,1610612752,New York Knicks,1610612756,Phoenix Suns,A,-5,Phoenix,New York,4,7,75.0,2,2140.5,3,78.3,Critical,-11.15,5.0,-3.5,-0.8,-4.5,-2.35,-11.15
22500538,2026-01-09 00:00:00+00:00,1610612756,Phoenix Suns,1610612752,New York Knicks,H,5,Phoenix,Memphis,4,8,82.0,2,1259.9,3,84.6,Critical,6.26,-1.26,3.5,0.8,4.5,-2.54,6.26
22500539,2026-01-09 00:00:00+00:00,1610612744,Golden State Warriors,1610612758,Sacramento Kings,H,34,San Francisco,San Francisco,4,7,75.0,2,0.0,1,71.1,Critical,17.5,16.5,13.33,1.8,4.5,-2.13,17.5
22500539,2026-01-09 00:00:00+00:00,1610612758,Sacramento Kings,1610612744,Golden State Warriors,A,-34,San Francisco,Sacramento,3,7,52.2,3,74.0,1,43.8,Elevated,-20.95,-0.98,-13.33,-1.8,-4.5,-1.31,-20.95
22500540,2026-01-09 00:00:00+00:00,1610612745,Houston Rockets,1610612757,Portland Trail Blazers,A,-6,Portland,Portland,3,6,45.2,2,0.0,1,44.3,Elevated,-1.43,-4.57,4.0,0.4,-4.5,-1.33,-1.43
22500540,2026-01-09 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612745,Houston Rockets,H,6,Portland,Portland,4,8,82.0,2,0.0,1,77.4,Critical,-2.22,8.22,-4.0,-0.4,4.5,-2.32,-2.22
22500541,2026-01-09 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612749,Milwaukee Bucks,H,-4,Los Angeles,San Antonio,4,6,68.0,2,1205.9,3,72.0,Critical,7.14,-11.14,4.0,0.8,4.5,-2.16,7.14
22500541,2026-01-09 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612747,Los Angeles Lakers,A,4,Los Angeles,San Francisco,3,7,52.2,2,345.5,2,54.2,High,-10.93,14.93,-4.0,-0.8,-4.5,-1.63,-10.93
22500542,2026-01-10 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612750,Minnesota Timberwolves,H,12,Cleveland,Minneapolis,3,7,52.2,2,630.2,2,54.2,High,-5.96,17.96,-7.63,-1.2,4.5,-1.63,-5.96
22500542,2026-01-10 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612739,Cleveland Cavaliers,A,-12,Cleveland,Minneapolis,4,7,75.0,2,630.2,2,74.7,Critical,2.09,-14.09,7.63,1.2,-4.5,-2.24,2.09
22500543,2026-01-10 00:00:00+00:00,1610612748,Miami Heat,1610612754,Indiana Pacers,A,-24,Indianapolis,Chicago,4,7,75.0,2,166.4,1,71.1,Critical,4.03,-7.01,8.87,1.8,-4.5,-2.13,4.03
22500543,2026-01-10 00:00:00+00:00,1610612754,Indiana Pacers,1610612748,Miami Heat,H,24,Indianapolis,Charlotte,3,7,52.2,2,427.9,2,54.2,High,-7.79,31.79,-8.87,-1.8,4.5,-1.63,-7.79
22500544,2026-01-10 00:00:00+00:00,1610612746,LA Clippers,1610612765,Detroit Pistons,A,6,Detroit,Brooklyn,4,7,75.0,1,483.3,2,97.0,Critical,-16.78,22.78,-7.77,-1.6,-4.5,-2.91,-16.78
22500544,2026-01-10 00:00:00+00:00,1610612765,Detroit Pistons,1610612746,LA Clippers,H,-6,Detroit,Detroit,3,6,45.2,3,0.0,1,38.4,Elevated,12.71,-18.71,7.77,1.6,4.5,-1.15,12.71
22500545,2026-01-10 00:00:00+00:00,1610612738,Boston Celtics,1610612759,San Antonio Spurs,H,-5,Boston,Boston,4,7,75.0,1,0.0,1,87.0,Critical,-3.44,-1.56,-4.33,-1.0,4.5,-2.61,-3.44
22500545,2026-01-10 00:00:00+00:00,1610612759,San Antonio Spurs,1610612738,Boston Celtics,A,5,Boston,San Antonio,3,7,52.2,3,1762.3,3,50.1,High,-0.67,5.67,4.33,1.0,-4.5,-1.5,-0.67
22500546,2026-01-10 00:00:00+00:00,1610612741,Chicago Bulls,1610612742,Dallas Mavericks,H,18,Chicago,Chicago,4,8,82.0,2,0.0,1,77.4,Critical,5.58,12.42,2.8,0.6,4.5,-2.32,5.58
22500546,2026-01-10 00:00:00+00:00,1610612742,Dallas Mavericks,1610612741,Chicago Bulls,A,-18,Chicago,Salt Lake City,3,6,45.2,2,1255.3,3,51.5,High,-9.44,-2.14,-2.8,-0.6,-4.5,-1.54,-9.44
22500547,2026-01-10 00:00:00+00:00,1610612762,Utah Jazz,1610612766,Charlotte Hornets,H,-55,Salt Lake City,Salt Lake City,4,7,75.0,2,0.0,1,71.1,Critical,5.63,-4.55,2.27,1.0,4.5,-2.13,5.63
22500547,2026-01-10 00:00:00+00:00,1610612766,Charlotte Hornets,1610612762,Utah Jazz,A,55,Salt Lake City,Charlotte,4,7,75.0,2,1724.5,3,78.3,Critical,-10.12,65.12,-2.27,-1.0,-4.5,-2.35,-10.12
22500548,2026-01-11 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612753,Orlando Magic,A,-10,Orlando,Washington,4,7,75.0,2,758.1,2,74.7,Critical,-8.37,-0.49,-1.23,-0.4,-4.5,-2.24,-8.37
22500548,2026-01-11 00:00:00+00:00,1610612753,Orlando Magic,1610612740,New Orleans Pelicans,H,10,Orlando,Orlando,4,7,75.0,2,0.0,1,71.1,Critical,4.0,6.0,1.23,0.4,4.5,-2.13,4.0
